,Huc_8,Watershed,Huc_12,Huc_12Name,Type,Category,Scientific_Name,Common_Name,Global_Rank,State_Rank,Fed_Status,State_Status,Habitat,Wet_Habitat_Flag
1272,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1273,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Atheta lucifuga,Light Shunning Rove Beetle,G4,S2,--,"Rare, Not State Listed",Terrestrial cave associate; reported from two caves in the Cumberland Plateau; Van Buren County.,Upland
1274,5130108,Caney Fork River,51301080503,Lower Rocky River,Vascular Plant,Flowering Plant,Acalypha deamii,Deam's Copperleaf,G4?,S1,--,S,Mesic Woods-Sandbars,Possible
1275,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Other Type,Scoterpes ventus,A Cave Obligate Millipede,G3,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of the Cumberland Plateau & Sequatchie Valley.,Upland
1276,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Litocampa sp. 5,A Cave Dipluran From TN,G2,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, Cumberland Plateau escarpment.",Upland
1277,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1278,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1279,5130108,Caney Fork River,51301080503,Lower Rocky River,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
1280,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic
1281,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Aloconota diversiseta,A Rove Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1282,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
1283,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1284,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1285,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Folsomia sp. 2 nr. macrochaeta,A Springtail From Indian Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; White County.,Upland
1286,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,No Status,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
1287,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudosinella sp. 6,A Springtail From Indian Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; White County.  Reported from a single cave.,Upland
1288,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudanophthalmus vanburenensis,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
1289,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1290,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Arachnid,Phalangodes appalachius,A Cave Obligate Harvestman,G3G4,S3,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1291,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
1292,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Arachnid,Kleptochthonius daemonius,A Cave Obligate Pseudoscorpion,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1293,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Myotis lucifugus,Little Brown Myotis,G3,S3,--,T,Often uses human-made structures for resting and maternity sites; they also use caves and hollow trees. Typically feed over water.,-
1294,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Hypogastrura sp. 1,A Viatica Group Springtail,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Van Buren County; known from one cave in the Cumberland Plateau.,Upland
1295,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Atheta lucifuga,Light Shunning Rove Beetle,G4,S2,--,"Rare, Not State Listed",Terrestrial cave associate; reported from two caves in the Cumberland Plateau; Van Buren County.,Upland
1296,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudosinella spinosa,A Cave Obligate Springtail,G5,S2,--,"Rare, Not State Listed",Terrestrial cave obligate; middle and southern Cumberlands.,Upland
1297,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudosinella sp. 5,A Cave Springtail From Swamp River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
1298,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1299,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Nelsonites walteri,A Cave Obligate Beetle,G3,S3,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands.",Upland
1300,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Mollusc,Helicodiscus hadenoecus,Cricket Coil,G3,S3,--,"Rare, Not State Listed",Cave obligate; feeds on cricket guano; Eastern Highland Rim & Cumberland Plateau.,Upland
1301,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
1302,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Pseudosinella sp. 7 nr. nata,A Springtail From Upper Cummings Cove Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Van Buren Co.,Upland
1303,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vascular Plant,Flowering Plant,Xyris laxifolia var. iridifolia,Wide-leaved Yellow-eyed Grass,G4G5T4T5,S2,--,T,Pond Margins And Marshes,Possible
1304,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vascular Plant,Flowering Plant,Spiranthes lucida,Shining Ladies'-tresses,G4,S1S2,--,T,Alluvial Woods And Moist Slopes,Possible
1305,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Other Type,Scoterpes ventus,A Cave Obligate Millipede,G3,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of the Cumberland Plateau & Sequatchie Valley.,Upland
1306,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Triacanthella copelandi,Copeland's Springtail,G1,S1,--,"Rare, Not State Listed",Terrestrial cave associate; middle Cumberlands; also reported from Great Smoky Mtns.,Upland
1307,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Trechus cumberlandus,Cumberland Ground Beetle,G2,S2,--,"Rare, Not State Listed","Terrestrial associate of caves, springs, sinkholes; escarpment of the Cumberland Plateau, generally.",Upland
1308,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Arachnid,Theromaster sp. 1,A Harvestman From Cummings Cove Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave associate; known from one cave in the Cumberland Plateau; Van Buren County.,Upland
1309,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Insect,Litocampa sp. 5,A Cave Dipluran From TN,G2,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, Cumberland Plateau escarpment.",Upland
1310,5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1311,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
1312,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1313,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1314,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1315,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1316,5130108,Caney Fork River,51301080602,Sink Creek,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic
1317,5130108,Caney Fork River,51301080603,Pine Creek,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic
1318,5130108,Caney Fork River,51301080603,Pine Creek,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic
1319,5130108,Caney Fork River,51301080603,Pine Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
1320,5130108,Caney Fork River,51301080603,Pine Creek,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1321,5130108,Caney Fork River,51301080603,Pine Creek,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1322,5130108,Caney Fork River,51301080603,Pine Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1323,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
1324,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Phyllanthopsis phyllanthoides,Maidenbush,G4,S1,--,T,Limestone Outcrops,-
1325,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Glyceria acutiflora,Sharp-scaled Mannagrass,G5,S2,--,S,"Swamps,Ponds",Possible
1326,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Vitis rupestris,Sand Grape,G3,S1,--,E,"Sandy, Rocky Riverbanks",Upland
1327,5130108,Caney Fork River,51301080605,Center Hill Lake,Invertebrate Animal,Mollusc,Vertigo clappi,Cupped Vertigo,G1G2,S1,--,"Rare, Not State Listed",In leaf litter and moss on forested hillsides; Blue Ridge; Monroe County.,Upland
1328,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Dalea candida,White Prairie-clover,G5,S2,--,T,Barrens,Upland
1329,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Spiranthes lucida,Shining Ladies'-tresses,G4,S1S2,--,T,Alluvial Woods And Moist Slopes,Possible
1330,5130108,Caney Fork River,51301080605,Center Hill Lake,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1331,5130108,Caney Fork River,51301080605,Center Hill Lake,Invertebrate Animal,Mollusc,Helicodiscus punctatellus,Punctate Coil,G1,S1,--,"Rare, Not State Listed","Limestone talus deposits, Eastern Highland Rim; Jackson County; known from Pleistocene fossil specimens; may not be extant in TN.",Upland
1332,5130108,Caney Fork River,51301080605,Center Hill Lake,Vascular Plant,Flowering Plant,Juncus brachycephalus,Small-headed Rush,G5,S2,--,S,Seeps And Wet Bluffs,Possible
1333,5130108,Caney Fork River,51301080605,Center Hill Lake,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
1334,5130108,Caney Fork River,51301080605,Center Hill Lake,Nonvascular Plant,Non-Vascular Plant,Palamocladium leskeoides,A Moss,G3G5,S1,--,T,Seepy Limestone Cliffs And Bluffs,Possible
1335,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1336,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1337,5130108,Caney Fork River,51301080606,Fall Creek,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1338,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic
1339,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Fish,Etheostoma luteovinctum,Redband Darter,G4,S4,--,D,Limestone streams; Nashville Basin & portions of Highland Rim.,Aquatic
1340,5130108,Caney Fork River,51301080606,Fall Creek,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible
1341,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
1342,5130108,Caney Fork River,51301080606,Fall Creek,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1343,5130108,Caney Fork River,51301080606,Fall Creek,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1344,5130108,Caney Fork River,51301080607,Center Hill Lake,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1345,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1346,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1347,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Fern and Fern Ally,Botrychium jenmanii,Alabama Grapefern,G3G4,S1,--,T,Pine Woods,Upland
1348,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland
1349,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Flowering Plant,Trillium pusillum,Least Trillium,G3,S2,--,E,Alluvial/Moist Ravines And Dry Ridges,Possible
1350,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1351,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,International Terrestrial Ecological System Classification,Plant Community,Central Interior Highlands and Appalachian Sinkhole and Depression Pond,Highland Rim Sinkhole and Depression Pond,GNR,S2S3,--,"Rare, Not State Listed",-,-
1352,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Flowering Plant,Drosera intermedia,Spoonleaf Sundew,G5,S2,--,S,Acidic Wetlands,Possible
1353,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Flowering Plant,Eriocaulon decangulare,Ten-angle Pipewort,G5,S1,--,E,Acidic Wetlands,Possible
1354,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vertebrate Animal,Bird,Peucaea aestivalis,Bachman's Sparrow,G3,S1B,--,E,Dry open pine or oak woods; nests on the ground in dense cover.,Upland
1355,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Flowering Plant,Lachnocaulon anceps,Bog-buttons,G5,S1,--,S,Acidic Open Wetlands,Possible
1356,5130108,Caney Fork River,51301080701,Falling Water River Headwaters,Vascular Plant,Flowering Plant,Eryngium integrifolium,Blue-flower Coyote-thistle,G5,S1,--,T,Wet Barrens,Possible
1357,5130108,Caney Fork River,51301080702,Falling Water River Upper,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1358,5130108,Caney Fork River,51301080702,Falling Water River Upper,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1359,5130108,Caney Fork River,51301080702,Falling Water River Upper,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1360,5130108,Caney Fork River,51301080702,Falling Water River Upper,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1361,5130108,Caney Fork River,51301080702,Falling Water River Upper,Vascular Plant,Flowering Plant,Trillium pusillum,Least Trillium,G3,S2,--,E,Alluvial/Moist Ravines And Dry Ridges,Possible
1362,5130108,Caney Fork River,51301080703,Cane Creek,International Vegetation Classification - Natural,Plant Community,Thuja occidentalis / Carex eburnea - Pellaea atropurpurea Cliff Woodland,White Cedar Cliff/Bluff Woodland,G2G3,SNR,--,"Rare, Not State Listed",-,-
1363,5130108,Caney Fork River,51301080703,Cane Creek,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1364,5130108,Caney Fork River,51301080703,Cane Creek,Vascular Plant,Flowering Plant,Lonicera dioica,Mountain Honeysuckle,G5,S2,--,S,Mountain Woods And Thickets,Possible
1365,5130108,Caney Fork River,51301080703,Cane Creek,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1366,5130108,Caney Fork River,51301080703,Cane Creek,Vascular Plant,Flowering Plant,Muhlenbergia cuspidata,Plains Muhly,G5,S1,--,E,Limestone Cliffs,Upland
1367,5130108,Caney Fork River,51301080703,Cane Creek,Vascular Plant,Flowering Plant,Pycnanthemum torrei,Torrey's Mountain-mint,G2,S1,--,E,Barrens,Upland
1368,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Ludwigia sphaerocarpa,Globe-fruited False-loosestrife,G5,S1,--,T,Swamps And Shallow Pools,Possible
1369,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Torreyochloa pallida,Pale Manna Grass,G5,S1,--,S,Pond And Stream Margins,Possible
1370,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Xyris laxifolia var. iridifolia,Wide-leaved Yellow-eyed Grass,G4G5T4T5,S2,--,T,Pond Margins And Marshes,Possible
1371,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Myriophyllum pinnatum,Cutleaf Water-milfoil,G5,S1,--,E,Acidic Wetland And Ponds,Possible
1372,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Lysimachia terrestris,Swamp Loosestrife,G5,S1,--,E,Wet Prairies And Swamps,Possible
1373,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Glyceria acutiflora,Sharp-scaled Mannagrass,G5,S2,--,S,"Swamps,Ponds",Possible
1374,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1375,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Eriocaulon decangulare,Ten-angle Pipewort,G5,S1,--,E,Acidic Wetlands,Possible
1376,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Platanthera flava var. herbiola,Tubercled Rein-orchid,G4?T4Q,S2,--,T,Swamps And Floodplains,Possible
1377,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Lathyrus palustris,Marsh Pea,G5,S1,--,S,Wet Woods & Marshes,Possible
1378,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Drosera intermedia,Spoonleaf Sundew,G5,S2,--,S,Acidic Wetlands,Possible
1379,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1380,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Scleria muehlenbergii,Muhlenberg's Nutrush,G5,S2,--,T,Wet Meadows,Possible
1381,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Fuirena squarrosa,Hairy Umbrella-sedge,G4G5,S1,--,S,Stream And Lake Margins,Possible
1382,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Eryngium integrifolium,Blue-flower Coyote-thistle,G5,S1,--,T,Wet Barrens,Possible
1383,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Xyris ambigua,Coastal Plain Yellow-eyed Grass,G5,S1,--,E,"Margins Of Ponds, Bogs, And Ditches",Possible
1384,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1385,5130108,Caney Fork River,51301080705,Falling Water River Middle,Vascular Plant,Flowering Plant,Ceratophyllum echinatum,Prickly Hornwort,G4,S1,--,S,Slow Moving Streams,Aquatic
1386,5130108,Caney Fork River,51301080706,Falling Water River Lower,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1387,5130108,Caney Fork River,51301080706,Falling Water River Lower,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1388,5130108,Caney Fork River,51301080801,Saunders Fork,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1389,5130108,Caney Fork River,51301080801,Saunders Fork,Vertebrate Animal,Bird,Aquila chrysaetos,Golden Eagle,G5,S1,--,D,"Open country, open wooded country, and barren areas, especially in hilly or mountainous regions.",Upland
1390,5130108,Caney Fork River,51301080801,Saunders Fork,Vascular Plant,Flowering Plant,Castanea dentata,American Chestnut,G3,S2S3,--,S,Mesic To Dry Forests,Upland
1391,5130108,Caney Fork River,51301080801,Saunders Fork,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1392,5130108,Caney Fork River,51301080801,Saunders Fork,Vertebrate Animal,Fish,Etheostoma luteovinctum,Redband Darter,G4,S4,--,D,Limestone streams; Nashville Basin & portions of Highland Rim.,Aquatic
1393,5130108,Caney Fork River,51301080801,Saunders Fork,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
